Isolate	Date	Country	Region	ORF1ab	Surface_glycoprotein	ORF3a	Envelope_protein	Membrane_glycoprotein	ORF6	ORF7a	ORF8	Nucleocapsid_phosphoprotein	ORF10	ST	CC
ST301_171_CC301	2020-04-16	USA	North America	231	26	1	1	1	1	1	1	1	1	301	301
ST11295_1_CC1208	2020-04-16	United Kingdom	Europe	8336	26	1	1	1	1	1	29	39	1	11295	1208
ST2574_107_CC2574	2020-04-16	United Kingdom	Europe	1882	26	1	1	1	1	1	1	69	1	2574	2574
ST300_576_CC300	2020-04-16	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST11296_1_CC985	2020-04-16	United Kingdom	Europe	8337	26	66	1	1	1	1	1	1	1	11296	985
ST11297_1_CC1148	2020-04-16	United Kingdom	Europe	6705	1	1	1	1	1	1	1	4	1	11297	1148
ST6362_9_CC300	2020-04-16	United Kingdom	Europe	4665	26	1	1	1	1	1	1	39	1	6362	300
ST8119_2_CC300	2020-04-16	United Kingdom	Europe	5954	26	1	1	1	1	1	1	39	1	8119	300
ST11298_1_CC258	2020-04-16	USA	North America	8338	26	25	1	1	1	1	1	1	1	11298	258
ST300_577_CC300	2020-04-16	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST11299_1_CCNA	2020-04-16	United Kingdom	Europe	3266	591	1	1	1	1	86	1	4	1	11299	NA
ST11300_1_CCNA	2020-04-16	United Kingdom	Europe	547	1552	114	1	1	1	1	3	36	1	11300	NA
ST11301_1_CC550	2020-04-16	United Kingdom	Europe	8339	1	4	1	1	1	1	1	1	1	11301	550
ST11302_1_CCNA	2020-04-16	United Kingdom	Europe	8340	1553	25	1	1	1	1	1	277	1	11302	NA
ST300_578_CC300	2020-04-16	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST8577_3_CC255	2020-04-16	United Kingdom	Europe	6308	26	1	1	1	1	1	1	1	1	8577	255
ST11303_1_CC300	2020-04-16	United Kingdom	Europe	8341	26	1	1	1	1	1	1	39	1	11303	300
ST11304_1_CC1148	2020-04-16	United Kingdom	Europe	8342	1	1	1	1	1	1	1	4	1	11304	1148
ST10932_2_CCNA	2020-04-16	United Kingdom	Europe	8069	57	1	1	1	1	182	1	4	1	10932	NA
ST11169_2_CC780	2020-04-16	United Kingdom	Europe	8243	85	1	1	1	1	213	1	86	1	11169	780
ST11305_1_CCNA	2020-04-16	United Kingdom	Europe	3946	128	1	1	1	1	111	1	1	1	11305	NA
ST2028_15_CC1148	2020-04-16	United Kingdom	Europe	1499	1	1	1	1	1	1	1	4	1	2028	1148
ST11306_1_CC300	2020-04-16	United Kingdom	Europe	8343	26	1	1	1	1	1	1	39	1	11306	300
ST258_1040_CC258	2020-04-16	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST4745_5_CC399	2020-04-16	United Kingdom	Europe	3475	85	1	1	1	1	1	1	39	1	4745	399
ST11307_1_CCNA	2020-04-16	Sweden	Europe	3395	1554	1	1	1	1	1	199	39	1	11307	NA
ST11308_1_CC258	2020-04-16	USA	North America	8344	26	25	1	1	1	1	1	1	1	11308	258
ST3927_2_CC1148	2020-04-16	United Kingdom	Europe	2857	1	1	1	1	1	1	1	4	1	3927	1148
ST844_68_CC844	2020-04-16	Israel	Asia	646	26	25	1	1	1	1	1	1	1	844	844
ST11309_1_CC255	2020-04-16	United Kingdom	Europe	8345	249	1	1	1	1	1	1	1	1	11309	255
ST11310_1_CC1508	2020-04-16	USA	North America	8346	4	1	1	3	1	1	5	161	1	11310	1508
ST11311_1_CC300	2020-04-16	United Kingdom	Europe	8347	26	1	1	1	1	1	1	802	1	11311	300
ST11312_1_CC258	2020-04-16	USA	North America	8348	26	25	1	1	1	1	1	1	1	11312	258
ST11078_6_CC2574	2020-04-16	United Kingdom	Europe	8179	26	1	1	1	1	1	1	69	1	11078	2574
ST258_1041_CC258	2020-04-16	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST11313_1_CC768	2020-04-16	USA	North America	8349	1555	25	1	1	1	1	14	1	1	11313	768
ST8528_2_CCNA	2020-04-16	United Kingdom	Europe	6269	1212	1	1	159	1	1	2	1	1	8528	NA
ST10799_2_CC258	2020-04-16	USA	North America	505	26	25	1	1	1	1	14	1	1	10799	258
ST11108_2_CCNA	2020-04-16	United Kingdom	Europe	6330	26	1	1	1	72	1	1	698	1	11108	NA
ST11314_1_CCNA	2020-04-16	USA	North America	791	26	414	1	1	1	1	1	372	1	11314	NA
ST9522_7_CC300	2020-04-16	United Kingdom	Europe	52	526	1	1	1	1	1	1	39	1	9522	300
ST11315_1_CC300	2020-04-16	United Kingdom	Europe	8350	26	1	1	1	1	1	1	39	1	11315	300
ST11316_1_CCNA	2020-04-16	United Kingdom	Europe	8351	1	4	1	1	1	1	1	1	18	11316	NA
ST1649_9_CC258	2020-04-16	United Kingdom	Europe	1220	26	25	1	1	1	1	1	1	1	1649	258
ST11317_1_CC258	2020-04-16	USA	North America	8352	26	25	1	1	1	1	1	1	1	11317	258
ST9493_13_CC9505	2020-04-16	United Kingdom	Europe	7019	1276	1	1	1	1	1	1	39	1	9493	9505
ST4260_4_CC2574	2020-04-16	United Kingdom	Europe	3112	26	1	1	1	1	1	1	69	1	4260	2574
ST11318_1_CCNA	2020-04-16	USA	North America	8353	26	25	1	124	1	1	14	1	1	11318	NA
ST258_1042_CC258	2020-04-16	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST11319_1_CCNA	2020-04-16	United Kingdom	Europe	8354	26	227	1	1	1	1	1	484	1	11319	NA
ST11320_1_CC300	2020-04-16	United Kingdom	Europe	8355	26	1	1	1	1	1	1	39	1	11320	300
ST11321_1_CC258	2020-04-16	United Kingdom	Europe	8356	26	25	1	1	1	1	1	78	1	11321	258
ST11322_1_CC300	2020-04-16	United Kingdom	Europe	8357	26	1	1	1	1	1	1	877	1	11322	300
ST11078_7_CC2574	2020-04-16	United Kingdom	Europe	8179	26	1	1	1	1	1	1	69	1	11078	2574
ST4922_6_CC498	2020-04-16	United Kingdom	Europe	3605	26	1	1	1	1	1	1	4	1	4922	498
ST11323_1_CCNA	2020-04-16	United Kingdom	Europe	8358	26	1	1	29	1	1	1	39	1	11323	NA
ST11324_1_CC985	2020-04-16	United Kingdom	Europe	8359	26	66	1	1	1	1	1	1	1	11324	985
ST11325_1_CCNA	2020-04-16	Israel	Asia	8360	26	25	1	239	1	216	1	1	1	11325	NA
ST11043_2_CC768	2020-04-16	USA	North America	8153	26	25	1	1	1	1	14	1	1	11043	768
ST11326_1_CC550	2020-04-16	United Kingdom	Europe	8361	1	4	1	1	1	1	1	1	18	11326	550
ST10877_3_CC255	2020-04-16	United Kingdom	Europe	3962	194	1	1	1	1	1	1	1	1	10877	255
ST11327_1_CCNA	2020-04-16	United Kingdom	Europe	8362	1	4	1	71	1	1	1	93	1	11327	NA
ST11109_2_CC300	2020-04-16	United Kingdom	Europe	8198	26	1	1	1	1	1	1	39	1	11109	300
ST3227_12_CC300	2020-04-16	United Kingdom	Europe	2354	26	1	1	1	1	1	1	39	1	3227	300
ST11328_1_CCNA	2020-04-16	United Kingdom	Europe	8363	625	203	1	1	1	1	1	1	1	11328	NA
ST5108_9_CC300	2020-04-16	United Kingdom	Europe	2284	132	1	1	1	1	1	1	39	1	5108	300
ST11329_1_CCNA	2020-04-16	United Kingdom	Europe	8364	26	1	1	159	1	1	2	1	1	11329	NA
ST11330_1_CCNA	2020-04-16	United Kingdom	Europe	8365	26	82	1	1	1	1	1	878	1	11330	NA
ST11331_1_CC985	2020-04-16	United Kingdom	Europe	8366	26	66	1	1	1	1	1	1	1	11331	985
ST11104_3_CC1208	2020-04-16	United Kingdom	Europe	5960	26	1	1	1	1	1	29	39	1	11104	1208
ST8577_4_CC255	2020-04-16	United Kingdom	Europe	6308	26	1	1	1	1	1	1	1	1	8577	255
ST11332_1_CCNA	2020-04-16	Finland	Europe	918	1556	25	1	1	1	217	1	1	1	11332	NA
ST11333_1_CC498	2020-04-16	USA	North America	8367	26	1	1	240	1	1	1	4	1	11333	498
ST258_1043_CC258	2020-04-16	Finland	Europe	195	26	25	1	1	1	1	1	1	1	258	258
ST2522_4_CC300	2020-04-16	United Kingdom	Europe	1842	26	1	1	1	1	1	1	39	1	2522	300
ST11334_1_CC300	2020-04-16	Finland	Europe	8368	26	1	1	1	1	1	1	816	1	11334	300
ST5108_10_CC300	2020-04-16	United Kingdom	Europe	2284	132	1	1	1	1	1	1	39	1	5108	300
ST780_26_CC780	2020-04-16	United Kingdom	Europe	599	85	1	1	1	1	1	1	86	1	780	780
ST11335_1_CC9999	2020-04-16	United Kingdom	Europe	8369	26	28	1	1	1	1	1	1	1	11335	9999
ST11336_1_CC2566	2020-04-16	USA	North America	1874	344	25	1	241	1	1	14	1	1	11336	2566
ST11337_1_CCNA	2020-04-16	United Kingdom	Europe	8370	26	632	7	1	1	1	1	1	1	11337	NA
ST7160_2_CC291	2020-04-16	Belgium	Europe	52	26	443	1	1	1	1	1	1	1	7160	291
ST11338_1_CCNA	2020-04-16	United Kingdom	Europe	735	1445	66	1	1	1	3	1	1	1	11338	NA
ST11339_1_CC9505	2020-04-16	United Kingdom	Europe	7036	1276	1	1	1	1	1	1	297	1	11339	9505
ST11340_1_CC300	2020-04-16	United Kingdom	Europe	8371	26	1	1	1	1	1	1	39	1	11340	300
ST11341_1_CC1508	2020-04-16	USA	North America	8372	4	1	1	3	1	1	5	161	1	11341	1508
ST11342_1_CCNA	2020-04-16	United Kingdom	Europe	8373	1557	1	47	1	1	1	1	39	1	11342	NA
ST11343_1_CC2574	2020-04-16	United Kingdom	Europe	8374	26	1	1	1	1	1	1	69	1	11343	2574
ST11344_1_CC2574	2020-04-16	United Kingdom	Europe	1882	1558	1	1	1	1	1	1	69	1	11344	2574
ST11345_1_CC300	2020-04-16	United Kingdom	Europe	8375	26	1	1	1	1	1	1	39	1	11345	300
ST4260_5_CC2574	2020-04-16	United Kingdom	Europe	3112	26	1	1	1	1	1	1	69	1	4260	2574
ST11346_1_CCNA	2020-04-16	United Kingdom	Europe	1842	26	633	1	1	1	1	28	589	1	11346	NA
ST11347_1_CC300	2020-04-16	United Kingdom	Europe	8376	26	1	1	1	1	1	1	39	1	11347	300
ST4691_5_CC985	2020-04-16	United Kingdom	Europe	3432	26	66	1	1	1	1	1	385	1	4691	985
ST11348_1_CC300	2020-04-16	United Kingdom	Europe	6738	194	1	1	1	1	1	1	39	1	11348	300
ST11349_1_CCNA	2020-04-16	United Kingdom	Europe	8377	1	49	1	1	1	1	1	259	1	11349	NA
ST11326_2_CC550	2020-04-16	United Kingdom	Europe	8361	1	4	1	1	1	1	1	1	18	11326	550
ST11350_1_CC300	2020-04-16	Romania	Europe	8378	26	1	1	1	1	1	1	39	1	11350	300
ST2574_108_CC2574	2020-04-16	United Kingdom	Europe	1882	26	1	1	1	1	1	1	69	1	2574	2574
ST9509_2_CC300	2020-04-16	United Kingdom	Europe	7030	26	1	1	1	1	1	1	39	1	9509	300
ST11351_1_CC300	2020-04-16	United Kingdom	Europe	8379	26	1	1	1	1	1	1	39	1	11351	300
ST10896_3_CC498	2020-04-16	USA	North America	8045	1502	1	1	1	1	1	1	4	1	10896	498
ST11352_1_CCNA	2020-04-16	United Kingdom	Europe	8380	26	25	1	1	1	1	1	879	1	11352	NA
ST11353_1_CC844	2020-04-16	Israel	Asia	646	26	634	1	1	1	1	1	880	1	11353	844
ST11354_1_CC258	2020-04-16	USA	North America	8381	26	25	1	1	1	1	1	1	1	11354	258
ST11355_1_CCNA	2020-04-16	United Kingdom	Europe	8382	26	25	1	1	1	1	1	879	1	11355	NA
ST11104_4_CC1208	2020-04-16	United Kingdom	Europe	5960	26	1	1	1	1	1	29	39	1	11104	1208
ST11356_1_CCNA	2020-04-16	United Kingdom	Europe	8383	26	1	1	29	1	1	1	39	1	11356	NA
ST2574_109_CC2574	2020-04-16	United Kingdom	Europe	1882	26	1	1	1	1	1	1	69	1	2574	2574
ST11357_1_CCNA	2020-04-16	United Kingdom	Europe	3432	856	66	1	1	1	1	1	385	1	11357	NA
ST10631_2_CC550	2020-04-16	United Kingdom	Europe	7840	1	4	1	1	1	1	1	1	1	10631	550
ST11321_2_CC258	2020-04-16	United Kingdom	Europe	8356	26	25	1	1	1	1	1	78	1	11321	258
ST11358_1_CC258	2020-04-16	United Kingdom	Europe	8384	26	25	1	1	1	1	1	351	1	11358	258
ST2566_10_CC2566	2020-04-16	USA	North America	1874	344	25	1	1	1	1	14	1	1	2566	2566
ST498_91_CC498	2020-04-16	United Kingdom	Europe	231	26	1	1	1	1	1	1	4	1	498	498
ST8119_3_CC300	2020-04-16	United Kingdom	Europe	5954	26	1	1	1	1	1	1	39	1	8119	300
ST11334_2_CC300	2020-04-16	Finland	Europe	8368	26	1	1	1	1	1	1	816	1	11334	300
ST11359_1_CC255	2020-04-16	United Kingdom	Europe	3118	26	635	1	1	1	1	1	1	1	11359	255
ST258_1044_CC258	2020-04-16	United Kingdom	Europe	195	26	25	1	1	1	1	1	1	1	258	258
ST11360_1_CC300	2020-04-17	Oman	Asia	5976	26	290	1	1	1	1	1	39	1	11360	300
ST10929_5_CC300	2020-04-17	USA	North America	8067	26	1	1	1	1	1	1	39	1	10929	300
ST11264_2_CC498	2020-04-17	USA	North America	3956	26	219	1	1	1	1	1	4	1	11264	498
ST11361_1_CCNA	2020-04-17	United Kingdom	Europe	239	1	14	1	1	1	1	1	110	1	11361	NA
ST10929_6_CC300	2020-04-17	USA	North America	8067	26	1	1	1	1	1	1	39	1	10929	300
ST11362_1_CCNA	2020-04-17	Finland	Europe	8385	1556	25	1	1	1	217	1	1	1	11362	NA
ST3297_7_CC258	2020-04-17	USA	North America	195	26	25	1	39	1	1	1	1	1	3297	258
ST11363_1_CC300	2020-04-17	Turkey	Europe	8386	26	1	1	1	1	1	1	39	1	11363	300
ST11364_1_CC255	2020-04-17	Norway	Europe	8387	26	1	1	1	1	1	1	1	1	11364	255
ST11365_1_CC300	2020-04-17	United Kingdom	Europe	8388	26	1	1	1	1	1	1	39	1	11365	300
ST2689_6_CC297	2020-04-17	United Kingdom	Europe	1964	26	164	1	1	1	1	1	39	1	2689	297
ST11366_1_CC1063	2020-04-17	Finland	Europe	8389	196	25	1	1	1	1	1	1	1	11366	1063
ST9548_2_CCNA	2020-04-17	United Kingdom	Europe	228	26	69	1	29	1	1	1	776	1	9548	NA
ST7515_7_CC300	2020-04-17	United Kingdom	Europe	5503	26	1	1	1	1	1	1	39	1	7515	300
ST11367_1_CC300	2020-04-17	United Kingdom	Europe	8390	26	1	1	1	1	1	1	39	1	11367	300
ST11368_1_CC498	2020-04-17	United Kingdom	Europe	7915	26	636	1	1	1	1	1	4	1	11368	498
ST11369_1_CC258	2020-04-17	USA	North America	8391	26	25	1	1	1	1	1	1	1	11369	258
ST2675_5_CC258	2020-04-17	United Kingdom	Europe	1954	26	146	1	1	1	1	1	1	1	2675	258
ST11370_1_CC780	2020-04-17	United Kingdom	Europe	5381	1559	1	1	1	1	1	1	86	1	11370	780
ST9493_14_CC9505	2020-04-17	United Kingdom	Europe	7019	1276	1	1	1	1	1	1	39	1	9493	9505
ST300_579_CC300	2020-04-17	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST11371_1_CC9505	2020-04-17	United Kingdom	Europe	7019	1276	1	1	242	1	1	1	39	1	11371	9505
ST10383_2_CC300	2020-04-17	United Kingdom	Europe	7363	1203	1	1	1	1	1	1	39	1	10383	300
ST11372_1_CC300	2020-04-17	United Kingdom	Europe	6293	26	81	1	1	1	1	1	39	1	11372	300
ST11373_1_CC300	2020-04-17	United Kingdom	Europe	8392	26	1	1	1	1	1	1	39	1	11373	300
ST11311_2_CC300	2020-04-17	United Kingdom	Europe	8347	26	1	1	1	1	1	1	802	1	11311	300
ST11374_1_CCNA	2020-04-17	Finland	Europe	8393	1560	25	1	1	1	1	65	1	1	11374	NA
ST11375_1_CC258	2020-04-17	Finland	Europe	445	196	25	1	1	1	1	1	1	1	11375	258
ST11376_1_CC985	2020-04-17	United Kingdom	Europe	735	1200	66	1	1	1	1	1	1	1	11376	985
ST11377_1_CCNA	2020-04-17	USA	North America	8394	395	25	1	1	1	1	1	881	1	11377	NA
ST11378_1_CC369	2020-04-17	United Kingdom	Europe	8395	26	1	1	14	1	1	1	39	1	11378	369
ST11373_2_CC300	2020-04-17	United Kingdom	Europe	8392	26	1	1	1	1	1	1	39	1	11373	300
ST2522_5_CC300	2020-04-17	United Kingdom	Europe	1842	26	1	1	1	1	1	1	39	1	2522	300
ST11379_1_CC2574	2020-04-17	United Kingdom	Europe	8396	26	1	1	1	1	1	1	69	1	11379	2574
ST4961_6_CC2574	2020-04-17	United Kingdom	Europe	3634	26	1	1	1	1	1	1	69	1	4961	2574
ST4691_6_CC985	2020-04-17	United Kingdom	Europe	3432	26	66	1	1	1	1	1	385	1	4691	985
ST10832_2_CC2574	2020-04-17	United Kingdom	Europe	7930	26	1	1	1	1	1	1	69	1	10832	2574
ST11380_1_CC300	2020-04-17	United Kingdom	Europe	5617	26	567	1	1	1	1	1	39	1	11380	300
ST11381_1_CC258	2020-04-17	United Kingdom	Europe	5013	26	25	1	1	1	1	1	879	1	11381	258
ST437_2_CC348	2020-04-17	Ecuador	South America	332	26	1	1	13	1	1	1	1	1	437	348
ST11382_1_CCNA	2020-04-17	USA	North America	8397	1304	25	1	1	1	1	1	1	1	11382	NA
ST2028_16_CC1148	2020-04-17	United Kingdom	Europe	1499	1	1	1	1	1	1	1	4	1	2028	1148
ST2522_6_CC300	2020-04-17	United Kingdom	Europe	1842	26	1	1	1	1	1	1	39	1	2522	300
ST2574_110_CC2574	2020-04-17	United Kingdom	Europe	1882	26	1	1	1	1	1	1	69	1	2574	2574
ST11104_5_CC1208	2020-04-17	United Kingdom	Europe	5960	26	1	1	1	1	1	29	39	1	11104	1208
ST11383_1_CCNA	2020-04-17	United Kingdom	Europe	8398	26	1	1	1	1	1	1	430	1	11383	NA
ST10726_2_CC498	2020-04-17	United Kingdom	Europe	7915	26	1	1	1	1	1	1	4	1	10726	498
ST11384_1_CC258	2020-04-17	United Kingdom	Europe	8399	26	25	1	1	1	1	1	124	1	11384	258
ST11385_1_CC768	2020-04-17	USA	North America	8400	26	25	1	1	1	1	14	1	1	11385	768
ST9493_15_CC9505	2020-04-17	United Kingdom	Europe	7019	1276	1	1	1	1	1	1	39	1	9493	9505
ST2522_7_CC300	2020-04-17	United Kingdom	Europe	1842	26	1	1	1	1	1	1	39	1	2522	300
ST11386_1_CCNA	2020-04-17	USA	North America	8401	344	637	1	241	1	1	14	1	1	11386	NA
ST11387_1_CC300	2020-04-17	United Kingdom	Europe	8402	26	1	1	1	1	1	1	39	1	11387	300
ST11230_2_CC258	2020-04-17	USA	North America	8294	26	25	1	1	1	1	1	1	1	11230	258
ST10925_3_CC1063	2020-04-17	Finland	Europe	195	196	25	1	1	1	1	1	311	1	10925	1063
ST6362_10_CC300	2020-04-17	United Kingdom	Europe	4665	26	1	1	1	1	1	1	39	1	6362	300
ST10829_4_CCNA	2020-04-17	Australia	Oceania	7992	1496	25	1	1	1	1	1	850	1	10829	NA
ST11235_2_CC300	2020-04-17	United Kingdom	Europe	52	330	1	1	1	1	1	1	39	1	11235	300
ST11388_1_CC300	2020-04-17	Turkey	Europe	52	1561	1	1	1	1	1	1	39	1	11388	300
ST11389_1_CC1508	2020-04-17	USA	North America	8403	4	1	1	3	1	1	5	161	1	11389	1508
ST11376_2_CC985	2020-04-17	United Kingdom	Europe	735	1200	66	1	1	1	1	1	1	1	11376	985
ST11389_2_CC1508	2020-04-17	USA	North America	8403	4	1	1	3	1	1	5	161	1	11389	1508
ST5020_4_CCNA	2020-04-17	United Kingdom	Europe	3679	730	25	7	1	1	1	1	1	1	5020	NA
ST2574_111_CC2574	2020-04-17	United Kingdom	Europe	1882	26	1	1	1	1	1	1	69	1	2574	2574
ST10929_7_CC300	2020-04-17	USA	North America	8067	26	1	1	1	1	1	1	39	1	10929	300
ST11390_1_CCNA	2020-04-17	United Kingdom	Europe	8404	26	622	1	120	1	1	1	1	1	11390	NA
ST11391_1_CC255	2020-04-17	Romania	Europe	8405	26	1	73	1	1	1	1	1	1	11391	255
ST11392_1_CC498	2020-04-17	USA	North America	8406	26	1	1	1	1	1	1	4	1	11392	498
ST11393_1_CC768	2020-04-17	USA	North America	8407	26	25	1	1	1	1	14	1	1	11393	768
ST11394_1_CC369	2020-04-17	United Kingdom	Europe	8408	26	1	1	14	1	1	1	39	1	11394	369
ST780_27_CC780	2020-04-17	United Kingdom	Europe	599	85	1	1	1	1	1	1	86	1	780	780
ST11395_1_CC300	2020-04-17	United Kingdom	Europe	8409	26	1	1	1	1	1	1	39	1	11395	300
ST11396_1_CCNA	2020-04-17	Senegal	Africa	8410	26	638	1	1	1	1	1	480	1	11396	NA
ST10768_2_CC255	2020-04-17	Finland	Europe	7948	759	1	1	1	1	1	1	1	1	10768	255
ST2574_112_CC2574	2020-04-17	United Kingdom	Europe	1882	26	1	1	1	1	1	1	69	1	2574	2574
ST10925_4_CC1063	2020-04-17	Finland	Europe	195	196	25	1	1	1	1	1	311	1	10925	1063
ST11397_1_CC300	2020-04-17	United Kingdom	Europe	8411	26	1	1	1	1	1	1	39	1	11397	300
ST2574_113_CC2574	2020-04-17	United Kingdom	Europe	1882	26	1	1	1	1	1	1	69	1	2574	2574
ST11398_1_CC1063	2020-04-17	Finland	Europe	8412	196	25	1	1	1	1	1	1	1	11398	1063
ST11399_1_CC4	2020-04-17	United Kingdom	Europe	8413	1	1	1	1	1	1	1	1	1	11399	4
ST11400_1_CC10221	2020-04-17	USA	North America	231	792	1	1	1	93	1	1	4	1	11400	10221
ST2574_114_CC2574	2020-04-17	United Kingdom	Europe	1882	26	1	1	1	1	1	1	69	1	2574	2574
ST11401_1_CC300	2020-04-17	United Kingdom	Europe	8414	26	1	1	1	1	1	1	39	1	11401	300
ST300_580_CC300	2020-04-17	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST6362_11_CC300	2020-04-17	United Kingdom	Europe	4665	26	1	1	1	1	1	1	39	1	6362	300
ST11402_1_CCNA	2020-04-17	United Kingdom	Europe	2395	909	1	1	1	1	37	1	39	1	11402	NA
ST301_172_CC301	2020-04-17	USA	North America	231	26	1	1	1	1	1	1	1	1	301	301
ST11403_1_CC1063	2020-04-17	Finland	Europe	8415	196	25	1	1	1	1	1	1	1	11403	1063
ST11404_1_CC1063	2020-04-17	Finland	Europe	8416	196	25	1	1	1	38	1	1	1	11404	1063
ST11405_1_CCNA	2020-04-17	United Kingdom	Europe	3713	739	338	1	1	1	1	1	1	1	11405	NA
ST11406_1_CC258	2020-04-17	United Kingdom	Europe	8417	26	25	1	1	1	1	1	1	1	11406	258
ST1063_62_CC1063	2020-04-17	Finland	Europe	195	196	25	1	1	1	1	1	1	1	1063	1063
ST11407_1_CCNA	2020-04-17	United Kingdom	Europe	52	26	255	1	1	1	1	37	882	20	11407	NA
ST11408_1_CC1148	2020-04-17	United Kingdom	Europe	8418	1	1	1	1	1	1	1	4	1	11408	1148
ST255_265_CC255	2020-04-17	Finland	Europe	52	26	1	1	1	1	1	1	1	1	255	255
ST11409_1_CCNA	2020-04-17	United Kingdom	Europe	8419	455	1	1	1	1	1	1	883	1	11409	NA
ST8511_3_CC255	2020-04-17	United Kingdom	Europe	6254	1196	1	1	1	1	1	1	1	1	8511	255
ST11410_1_CCNA	2020-04-17	United Kingdom	Europe	8420	1357	25	1	1	1	1	1	770	1	11410	NA
ST11277_2_CC300	2020-04-17	United Kingdom	Europe	8326	26	1	1	1	1	1	1	39	1	11277	300
ST11411_1_CC300	2020-04-17	United Kingdom	Europe	8421	26	1	1	1	1	1	1	39	1	11411	300
ST11412_1_CC258	2020-04-17	United Kingdom	Europe	8422	663	25	1	1	1	1	1	1	1	11412	258
ST3525_3_CC258	2020-04-17	USA	North America	195	26	25	1	1	1	1	2	1	1	3525	258
ST11413_1_CCNA	2020-04-17	United Kingdom	Europe	8382	26	639	1	1	1	1	1	879	1	11413	NA
ST2574_115_CC2574	2020-04-17	United Kingdom	Europe	1882	26	1	1	1	1	1	1	69	1	2574	2574
ST11414_1_CC300	2020-04-17	United Kingdom	Europe	52	1562	1	1	1	1	1	1	884	1	11414	300
ST2566_11_CC2566	2020-04-17	USA	North America	1874	344	25	1	1	1	1	14	1	1	2566	2566
ST11415_1_CC300	2020-04-17	United Kingdom	Europe	5251	26	252	1	1	1	1	1	39	1	11415	300
ST11416_1_CC1063	2020-04-17	Finland	Europe	8423	196	25	1	1	1	1	1	1	1	11416	1063
ST11086_6_CC1148	2020-04-17	United Kingdom	Europe	1499	1	1	8	1	1	1	1	4	1	11086	1148
ST11417_1_CC550	2020-04-17	United Kingdom	Europe	8424	1063	4	1	1	1	1	1	1	1	11417	550
ST11418_1_CC300	2020-04-17	United Kingdom	Europe	8425	815	1	1	1	1	1	1	39	1	11418	300
ST7373_12_CC300	2020-04-17	United Kingdom	Europe	1799	26	1	1	1	1	1	1	39	1	7373	300
ST11419_1_CCNA	2020-04-17	United Kingdom	Europe	8426	26	640	1	1	1	1	1	885	1	11419	NA
ST2028_17_CC1148	2020-04-17	United Kingdom	Europe	1499	1	1	1	1	1	1	1	4	1	2028	1148
ST2226_4_CC300	2020-04-17	United Kingdom	Europe	1642	26	1	1	1	1	1	1	39	1	2226	300
ST11420_1_CC1063	2020-04-17	Finland	Europe	8427	196	25	1	1	1	1	1	1	1	11420	1063
ST11421_1_CC1063	2020-04-17	Finland	Europe	8428	196	641	1	1	1	1	1	1	1	11421	1063
ST11422_1_CC300	2020-04-17	United Kingdom	Europe	8429	26	1	1	73	1	1	1	39	1	11422	300
ST8571_2_CCNA	2020-04-17	United Kingdom	Europe	6302	85	161	1	1	1	1	1	39	1	8571	NA
ST11139_3_CC985	2020-04-17	United Kingdom	Europe	8219	26	66	1	1	1	1	1	1	1	11139	985
ST2028_18_CC1148	2020-04-17	United Kingdom	Europe	1499	1	1	1	1	1	1	1	4	1	2028	1148
ST7392_4_CC780	2020-04-17	United Kingdom	Europe	599	85	1	1	1	1	1	1	611	1	7392	780
ST11404_2_CC1063	2020-04-17	Finland	Europe	8416	196	25	1	1	1	38	1	1	1	11404	1063
ST5326_3_CCNA	2020-04-17	United Kingdom	Europe	3583	26	173	1	120	1	1	1	1	1	5326	NA
ST2522_8_CC300	2020-04-17	United Kingdom	Europe	1842	26	1	1	1	1	1	1	39	1	2522	300
ST11423_1_CCNA	2020-04-17	Romania	Europe	8430	1563	1	78	1	1	37	1	1	1	11423	NA
ST301_173_CC301	2020-04-17	USA	North America	231	26	1	1	1	1	1	1	1	1	301	301
ST300_581_CC300	2020-04-17	Ecuador	South America	52	26	1	1	1	1	1	1	39	1	300	300
ST11387_2_CC300	2020-04-17	United Kingdom	Europe	8402	26	1	1	1	1	1	1	39	1	11387	300
ST11424_1_CC300	2020-04-17	United Kingdom	Europe	1842	26	576	1	1	1	1	1	39	1	11424	300
ST11180_2_CC300	2020-04-17	United Kingdom	Europe	8251	26	362	1	1	1	1	1	39	1	11180	300
ST11425_1_CC399	2020-04-17	United Kingdom	Europe	3475	85	1	1	1	1	1	1	886	1	11425	399
ST11104_6_CC1208	2020-04-17	United Kingdom	Europe	5960	26	1	1	1	1	1	29	39	1	11104	1208
ST10941_5_CCNA	2020-04-17	Oman	Asia	8077	181	25	1	23	1	1	1	847	1	10941	NA
ST11426_1_CC1148	2020-04-17	United Kingdom	Europe	8431	1	1	1	1	1	1	1	4	1	11426	1148
ST11427_1_CCNA	2020-04-17	United Kingdom	Europe	7930	144	1	1	1	1	1	1	887	1	11427	NA
